inventory_id,store_id,title,description
927,1,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
928,1,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
929,1,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
930,2,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
931,2,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
932,2,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
933,2,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank"
934,1,"DANGEROUS UPTOWN","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California"
935,1,"DANGEROUS UPTOWN","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California"
936,1,"DANGEROUS UPTOWN","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California"
937,1,"DANGEROUS UPTOWN","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California"
938,1,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans"
939,1,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans"
940,1,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans"
941,1,"DARKNESS WAR","A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert"
942,1,"DARKNESS WAR","A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert"
943,1,"DARKNESS WAR","A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert"
944,1,"DARKNESS WAR","A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert"
945,2,"DARKO DORADO","A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans"
946,2,"DARKO DORADO","A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans"
947,2,"DARKO DORADO","A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans"
948,1,"DARLING BREAKING","A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico"
949,1,"DARLING BREAKING","A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico"
950,1,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat"
951,1,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat"
952,1,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat"
953,2,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat"
954,2,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat"
955,1,"DATE SPEED","A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention"
956,1,"DATE SPEED","A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention"
957,1,"DATE SPEED","A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention"
958,1,"DATE SPEED","A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention"
959,2,"DAUGHTER MADIGAN","A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station"
960,2,"DAUGHTER MADIGAN","A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station"
961,2,"DAUGHTER MADIGAN","A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station"
962,2,"DAUGHTER MADIGAN","A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station"
963,1,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
964,1,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
965,1,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
966,2,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
967,2,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
968,2,"DAWN POND","A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin"
969,1,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat"
970,1,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat"
971,2,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat"
972,2,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat"
973,2,"DAY UNFAITHFUL","A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat"
974,1,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
975,1,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
976,1,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
977,1,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
978,2,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
979,2,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
980,2,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India"
981,1,"DEEP CRUSADE","A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia"
982,1,"DEEP CRUSADE","A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia"
983,1,"DEEP CRUSADE","A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia"
984,1,"DEEP CRUSADE","A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia"
985,1,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
986,1,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
987,1,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
988,1,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
989,2,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
990,2,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
991,2,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
992,2,"DEER VIRGINIAN","A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia"
993,1,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
994,1,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
995,2,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
996,2,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
997,2,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
998,2,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans"
999,2,"DESIRE ALIEN","A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station"
1000,2,"DESIRE ALIEN","A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station"
